med.orarie NO2 [ug/m3] staz.** S. LAZZARO

aaaa mm gg hh        NO2
2014 07 04 04       29.9
2014 07 04 05       37.2
2014 07 04 06       38.0
2014 07 04 07       32.0
2014 07 04 08       26.7
2014 07 04 09       30.8
2014 07 04 10       36.1
2014 07 04 11       26.2
2014 07 04 12       21.7
2014 07 04 13       10.9
2014 07 04 14        7.1
2014 07 04 15        5.8
2014 07 04 16        5.4
2014 07 04 17        5.9
2014 07 04 18       11.1
2014 07 04 19       17.3
2014 07 04 20       20.1
2014 07 04 21       24.5
2014 07 04 22       40.2
2014 07 04 23       33.1
2014 07 05 00       34.8
2014 07 05 01       25.5
2014 07 05 02       22.3
2014 07 05 03       15.9
2014 07 05 04       12.0
2014 07 05 05       10.1
2014 07 05 06       21.4
2014 07 05 07       17.9
2014 07 05 08       10.4
2014 07 05 09        8.8
2014 07 05 10       11.5
2014 07 05 11        9.6
2014 07 05 12        8.0
2014 07 05 13        6.9
2014 07 05 14        5.2
2014 07 05 15        4.6
2014 07 05 16        5.0
2014 07 05 17        4.8
2014 07 05 18        5.5
2014 07 05 19        5.7
2014 07 05 20        8.8
2014 07 05 21       13.2
2014 07 05 22       17.5
2014 07 05 23       28.4
2014 07 06 00       24.3
2014 07 06 01       18.9
2014 07 06 02       17.1
2014 07 06 03       11.4
2014 07 06 04        7.9
2014 07 06 05        6.8
2014 07 06 06       17.3
2014 07 06 07       10.2
2014 07 06 08        6.7
2014 07 06 09        5.3
2014 07 06 10        6.6
2014 07 06 11        6.0
2014 07 06 12        4.7
2014 07 06 13        4.2
2014 07 06 14        3.5
2014 07 06 15        3.2
2014 07 06 16        2.8
2014 07 06 17        3.2
2014 07 06 18        3.6
2014 07 06 19        4.2
2014 07 06 20        7.7
2014 07 06 21       10.8
2014 07 06 22       21.6
2014 07 06 23       19.9
2014 07 07 00       16.4
2014 07 07 01       14.7
2014 07 07 02       17.1
2014 07 07 03        8.8
2014 07 07 04        6.1
2014 07 07 05        8.2
2014 07 07 06       10.8
2014 07 07 07       13.6
2014 07 07 08       14.6
2014 07 07 09       16.9
2014 07 07 10       14.2
2014 07 07 11        9.9
2014 07 07 12        8.1
2014 07 07 13        6.2
2014 07 07 14        5.8
2014 07 07 15        4.6
2014 07 07 16        7.2
2014 07 07 17       13.6
2014 07 07 18       19.7
2014 07 07 19       27.0
2014 07 07 20       35.7
2014 07 07 21       45.6
2014 07 07 22       46.3
2014 07 07 23       38.9
2014 07 08 00       37.5
2014 07 08 01       38.2
2014 07 08 02       36.6
2014 07 08 03       17.5
2014 07 08 04       10.9
2014 07 08 05       11.0
2014 07 08 06       18.8
2014 07 08 07       19.5
2014 07 08 08       19.6
2014 07 08 09       20.5
2014 07 08 10       18.9
2014 07 08 11       14.6
2014 07 08 12       12.0
2014 07 08 13       10.5
2014 07 08 14        8.0
2014 07 08 15        6.2
2014 07 08 16        9.8
2014 07 08 17       11.0
2014 07 08 18       11.3
2014 07 08 19       11.4
2014 07 08 20        6.4
2014 07 08 21        5.4
2014 07 08 22        5.9
2014 07 08 23        5.2
2014 07 09 00       11.1
2014 07 09 01       14.7
2014 07 09 02        9.6
2014 07 09 03        8.2
2014 07 09 04       11.4
2014 07 09 05       14.4
2014 07 09 06       14.9
2014 07 09 07       19.7
2014 07 09 08       20.8
2014 07 09 09       16.2
2014 07 09 10       14.9
2014 07 09 11       18.4
2014 07 09 12       13.4
2014 07 09 13        9.2
2014 07 09 14       12.1
2014 07 09 15       17.9
2014 07 09 16       14.1
2014 07 09 17        8.5
2014 07 09 18        9.6
2014 07 09 19       13.8
2014 07 09 20       20.5
2014 07 09 21       25.4
2014 07 09 22       32.3
2014 07 09 23       31.3
2014 07 10 00       28.7
2014 07 10 01       21.1
2014 07 10 02       16.1
2014 07 10 03       12.5
2014 07 10 04       18.8
2014 07 10 05       16.1
2014 07 10 06       11.3
2014 07 10 07       14.9
2014 07 10 08       16.4
2014 07 10 09       10.8
2014 07 10 10        7.4
2014 07 10 11        6.2
2014 07 10 12        4.1
2014 07 10 13        4.0
2014 07 10 14        4.2
2014 07 10 15        3.6
2014 07 10 16        3.6
2014 07 10 17        5.3
2014 07 10 18        6.7
2014 07 10 19        5.2
2014 07 10 20        7.7
2014 07 10 21       12.7
2014 07 10 22       22.0
2014 07 10 23       21.0
2014 07 11 00       17.3
2014 07 11 01       17.9
2014 07 11 02       14.9
2014 07 11 03       12.7
2014 07 11 04       13.4
2014 07 11 05       15.9
2014 07 11 06       15.8
2014 07 11 07       16.2
2014 07 11 08       31.4
2014 07 11 09       22.0
2014 07 11 10       19.7
2014 07 11 11       15.0
2014 07 11 12       10.6
2014 07 11 13        7.9
2014 07 11 14        8.6
2014 07 11 15        6.4
2014 07 11 16        7.6
2014 07 11 17        6.9
2014 07 11 18        8.3
2014 07 11 19        8.5
2014 07 11 20       10.2
2014 07 11 21       13.6
2014 07 11 22       31.3
2014 07 11 23       36.5
2014 07 12 00       29.8
2014 07 12 01       28.1
2014 07 12 02       17.0
2014 07 12 03       11.9
2014 07 12 04       12.4
2014 07 12 05       28.5
2014 07 12 06       30.3
2014 07 12 07       14.6
2014 07 12 08       12.4
2014 07 12 09       13.8
2014 07 12 10       15.8
2014 07 12 11       13.9
2014 07 12 12        9.7
2014 07 12 13        8.0
2014 07 12 14        9.3
2014 07 12 15        6.3
2014 07 12 16       10.4
2014 07 12 17        9.3
2014 07 12 18        7.5
2014 07 12 19       10.3
2014 07 12 20       11.5
2014 07 12 21        7.9
2014 07 12 22        6.1
2014 07 12 23        9.0
2014 07 13 00       13.8
2014 07 13 01       16.5
2014 07 13 02       20.2
2014 07 13 03       13.1
2014 07 13 04       14.1
2014 07 13 05       14.0
2014 07 13 06       13.9
2014 07 13 07       13.0
2014 07 13 08       11.5
2014 07 13 09       12.8
2014 07 13 10       10.2
2014 07 13 11        8.8
2014 07 13 12        5.7
2014 07 13 13        3.1
2014 07 13 14        2.3
2014 07 13 15        2.4
2014 07 13 16        3.0
2014 07 13 17        2.5
2014 07 13 18        3.8
2014 07 13 19        3.4
2014 07 13 20        4.5
2014 07 13 21        7.8
2014 07 13 22        9.7
2014 07 13 23       10.5
2014 07 14 00       16.3
2014 07 14 01       13.4
2014 07 14 02       11.4
2014 07 14 03       13.5
2014 07 14 04       12.8
2014 07 14 05       13.8
2014 07 14 06       11.8
2014 07 14 07       14.2
2014 07 14 08       10.6
2014 07 14 09       15.6
2014 07 14 10       10.8
2014 07 14 11       11.0
2014 07 14 12        8.5
2014 07 14 13        5.2
2014 07 14 14        3.3
2014 07 14 15        3.2
2014 07 14 16        2.0
2014 07 14 17        3.0
2014 07 14 18        6.4
2014 07 14 19        7.8
2014 07 14 20       13.4
2014 07 14 21       21.3
2014 07 14 22       26.3
2014 07 14 23       23.9
2014 07 15 00       28.2
2014 07 15 01       25.9
2014 07 15 02       12.3
2014 07 15 03        7.2
2014 07 15 04        6.5
2014 07 15 05        8.8
2014 07 15 06       23.7
2014 07 15 07       20.8
2014 07 15 08       18.1
2014 07 15 09       13.8
2014 07 15 10       11.0
2014 07 15 11       12.8
2014 07 15 12        7.5
2014 07 15 13        4.4
2014 07 15 14        3.6
2014 07 15 15        3.4
2014 07 15 16        3.4
2014 07 15 17        3.4
2014 07 15 18        3.9
2014 07 15 19        4.7
2014 07 15 20       13.5
2014 07 15 21       17.2
2014 07 15 22       25.2
2014 07 15 23       27.4
2014 07 16 00       18.3
2014 07 16 01       14.6
2014 07 16 02       13.1
2014 07 16 03        8.3
2014 07 16 04       14.6
2014 07 16 05       37.9
2014 07 16 06       33.1
2014 07 16 07       25.7
2014 07 16 08       18.3
2014 07 16 09       13.6
2014 07 16 10       11.7
2014 07 16 11        8.8
2014 07 16 12        9.0
2014 07 16 13        3.7
2014 07 16 14        3.7
2014 07 16 15        3.5
2014 07 16 16        3.7
2014 07 16 17        4.4
2014 07 16 18        5.5
2014 07 16 19        8.0
2014 07 16 20       23.1
2014 07 16 21       28.5
2014 07 16 22       36.9
2014 07 16 23       27.5
2014 07 17 00       21.7
2014 07 17 01       16.1
2014 07 17 02       14.2
2014 07 17 03       12.9
2014 07 17 04       13.5
2014 07 17 05       16.7
2014 07 17 06       27.6
2014 07 17 07       25.1
2014 07 17 08       53.9
2014 07 17 09       38.2
2014 07 17 10       28.0
2014 07 17 11       17.1
2014 07 17 12       14.3
2014 07 17 13        7.8
2014 07 17 14        5.6
2014 07 17 15        3.5
2014 07 17 16        4.6
2014 07 17 17        5.3
2014 07 17 18        6.3
2014 07 17 19        8.0
2014 07 17 20       21.2
2014 07 17 21       26.0
2014 07 17 22       30.2
2014 07 17 23       34.0
2014 07 18 00       31.4
2014 07 18 01       18.6
2014 07 18 02       21.7
2014 07 18 03        8.8
2014 07 18 04       12.0
2014 07 18 05       11.8
2014 07 18 06       11.4
2014 07 18 07       12.7
2014 07 18 08       16.3
2014 07 18 09       15.6
2014 07 18 10       19.6
2014 07 18 11       19.8
2014 07 18 12        8.3
2014 07 18 13        5.6
2014 07 18 14        4.6
2014 07 18 15        4.8
2014 07 18 16        4.1
2014 07 18 17        5.2
2014 07 18 18        4.7
2014 07 18 19        7.5
2014 07 18 20       17.6
2014 07 18 21       17.2
2014 07 18 22       21.7
2014 07 18 23       26.5
2014 07 19 00       32.9
2014 07 19 01       32.9
2014 07 19 02       20.0
2014 07 19 03       13.9
2014 07 19 04       13.3
2014 07 19 05       14.6
2014 07 19 06       28.9
2014 07 19 07       23.3
2014 07 19 08       16.3
2014 07 19 09       14.1
2014 07 19 10       10.0
2014 07 19 11       10.4
2014 07 19 12        7.0
2014 07 19 13        5.3
2014 07 19 14        3.6
2014 07 19 15        3.4
2014 07 19 16        3.0
2014 07 19 17        3.0
2014 07 19 18        4.0
2014 07 19 19        6.4
2014 07 19 20       14.0
2014 07 19 21       15.7
2014 07 19 22       21.1
2014 07 19 23       22.2
2014 07 20 00       19.7
2014 07 20 01       12.9
2014 07 20 02       11.3
2014 07 20 03        8.8
2014 07 20 04       12.1
2014 07 20 05       23.2
2014 07 20 06       14.2
2014 07 20 07       16.6
2014 07 20 08       10.0
2014 07 20 09        6.5
2014 07 20 10        6.8
2014 07 20 11       13.7
2014 07 20 12        7.5
2014 07 20 13        6.0
2014 07 20 14        3.3
2014 07 20 15        3.1
2014 07 20 16        4.2
2014 07 20 17        6.1
2014 07 20 18        4.9
2014 07 20 19        6.3
2014 07 20 20        9.3
2014 07 20 21       11.5
2014 07 20 22       14.9
2014 07 20 23       23.5
2014 07 21 00       11.5
2014 07 21 01        9.5
2014 07 21 02        8.4
2014 07 21 03        4.8
2014 07 21 04        7.1
2014 07 21 05       22.0
2014 07 21 06       26.0
2014 07 21 07       26.1
2014 07 21 08       19.6
2014 07 21 09       28.3
2014 07 21 10       18.4
2014 07 21 11       11.1
2014 07 21 12       16.8
2014 07 21 13       19.9
2014 07 21 14       16.1
2014 07 21 15       12.1
2014 07 21 16       10.6
2014 07 21 17       13.3
2014 07 21 18       11.4
2014 07 21 19       11.6
2014 07 21 20       10.2
2014 07 21 21        8.9
2014 07 21 22        9.1
2014 07 21 23       13.7
2014 07 22 00       12.8
2014 07 22 01       11.8
2014 07 22 02        8.3
2014 07 22 03        6.5
2014 07 22 04        6.1
2014 07 22 05        7.8
2014 07 22 06        9.2
2014 07 22 07       15.3
2014 07 22 08       15.2
2014 07 22 09       10.2
2014 07 22 10        7.5
2014 07 22 11       10.3
2014 07 22 12       10.4
2014 07 22 13        9.8
2014 07 22 14        9.2
2014 07 22 15        5.3
2014 07 22 16        4.5
2014 07 22 17        4.7
2014 07 22 18        5.8
2014 07 22 19       10.7
2014 07 22 20       19.1
2014 07 22 21       21.9
2014 07 22 22       26.6
2014 07 22 23       23.7
2014 07 23 00       14.4
2014 07 23 01       13.5
2014 07 23 02       12.5
2014 07 23 03       14.1
2014 07 23 04       13.3
2014 07 23 05       11.6
2014 07 23 06       12.6
2014 07 23 07       16.0
2014 07 23 08       29.0
2014 07 23 09       40.1
2014 07 23 10       32.1
2014 07 23 11       23.5
2014 07 23 12       11.4
2014 07 23 13        6.5
2014 07 23 14        4.0
2014 07 23 15        4.8
2014 07 23 16        3.6
2014 07 23 17        4.4
2014 07 23 18        7.2
2014 07 23 19       18.9
2014 07 23 20       33.5
2014 07 23 21       35.2
2014 07 23 22       19.8
2014 07 23 23       15.9
2014 07 24 00        9.6
2014 07 24 01        9.2
2014 07 24 02        7.9
2014 07 24 03        5.7
2014 07 24 04        4.0
2014 07 24 05        4.0
2014 07 24 06        6.0
2014 07 24 07       12.1
2014 07 24 08       18.5
2014 07 24 09       17.4
2014 07 24 10       17.2
2014 07 24 11       14.2
2014 07 24 12       14.6
2014 07 24 13       15.5
2014 07 24 14       12.9
2014 07 24 15        8.4
2014 07 24 16        7.0
2014 07 24 17        9.1
2014 07 24 18       11.4
2014 07 24 19       11.7
2014 07 24 20       17.6
2014 07 24 21       13.8
2014 07 24 22       18.5
2014 07 24 23       22.2
2014 07 25 00       13.7
2014 07 25 01       11.3
2014 07 25 02       12.5
2014 07 25 03        9.1
2014 07 25 04        8.2
2014 07 25 05        9.3
2014 07 25 06       12.1
2014 07 25 07       14.8
2014 07 25 08       21.0
2014 07 25 09       23.8
2014 07 25 10       13.1
2014 07 25 11       14.1
2014 07 25 12        7.6
2014 07 25 13        5.0
2014 07 25 14        4.2
2014 07 25 15        4.8
2014 07 25 16        3.7
2014 07 25 17        5.5
2014 07 25 18        9.0
2014 07 25 19       18.1
2014 07 25 20       16.2
2014 07 25 21       12.5
2014 07 25 22       11.1
2014 07 25 23       10.9
2014 07 26 00        9.6
2014 07 26 01       14.4
2014 07 26 02       11.8
2014 07 26 03       10.5
2014 07 26 04        9.6
2014 07 26 05       19.7
2014 07 26 06       32.0
2014 07 26 07       19.0
2014 07 26 08       11.2
2014 07 26 09       14.5
2014 07 26 10       15.1
2014 07 26 11       10.1
2014 07 26 12        7.4
2014 07 26 13        8.7
2014 07 26 14       10.9
2014 07 26 15       11.6
2014 07 26 16       12.6
2014 07 26 17       10.1
2014 07 26 18        8.6
2014 07 26 19        8.3
2014 07 26 20        6.8
2014 07 26 21        6.5
2014 07 26 22        6.1
2014 07 26 23        6.3
2014 07 27 00        6.2
2014 07 27 01        7.5
2014 07 27 02        7.1
2014 07 27 03        5.9
2014 07 27 04        5.5
2014 07 27 05        4.1
2014 07 27 06        5.0
2014 07 27 07        5.5
2014 07 27 08        8.5
2014 07 27 09        8.4
2014 07 27 10        6.4
2014 07 27 11        4.3
2014 07 27 12        3.7
2014 07 27 13        2.7
2014 07 27 14        2.4
2014 07 27 15        2.3
2014 07 27 16        2.1
2014 07 27 17        2.5
2014 07 27 18        2.1
2014 07 27 19        3.0
2014 07 27 20        6.3
2014 07 27 21       23.2
2014 07 27 22       25.6
2014 07 27 23       19.5
2014 07 28 00       12.6
2014 07 28 01       10.4
2014 07 28 02        8.7
2014 07 28 03        7.5
2014 07 28 04        6.6
2014 07 28 05        7.2
2014 07 28 06        9.0
2014 07 28 07       16.8
2014 07 28 08       35.4
2014 07 28 09       37.3
2014 07 28 10       28.5
2014 07 28 11       15.6
2014 07 28 12        8.8
2014 07 28 13        5.9
2014 07 28 14        4.6
2014 07 28 15        3.3
2014 07 28 16        4.5
2014 07 28 17       19.2
2014 07 28 18       16.1
2014 07 28 19        8.6
2014 07 28 20       12.0
2014 07 28 21        6.8
2014 07 28 22        5.7
2014 07 28 23        7.7
2014 07 29 00       10.6
2014 07 29 01       16.5
2014 07 29 02       18.2
2014 07 29 03       13.3
2014 07 29 04       10.3
2014 07 29 05       10.1
2014 07 29 06       10.8
2014 07 29 07       14.2
2014 07 29 08       20.6
2014 07 29 09       26.1
2014 07 29 10       27.0
2014 07 29 11       28.2
2014 07 29 12       24.2
2014 07 29 13       25.4
2014 07 29 14       26.3
2014 07 29 15       12.6
2014 07 29 16       13.1
2014 07 29 17       10.0
2014 07 29 18       17.5
2014 07 29 19       27.5
2014 07 29 20       15.5
2014 07 29 21       19.8
2014 07 29 22       27.1
2014 07 29 23       20.1
2014 07 30 00       10.5
2014 07 30 01        7.3
2014 07 30 02        5.5
2014 07 30 03       16.5
2014 07 30 04        8.4
2014 07 30 05        6.3
2014 07 30 06        5.4
2014 07 30 07        8.6
2014 07 30 08       19.8
2014 07 30 09       20.2
2014 07 30 10       20.7
2014 07 30 11       20.8
2014 07 30 12       14.5
2014 07 30 13       10.3
2014 07 30 14        7.8
2014 07 30 15        7.7
2014 07 30 16        8.0
2014 07 30 17        9.0
2014 07 30 18       10.9
2014 07 30 19       10.4
2014 07 30 20       20.9
2014 07 30 21       23.2
2014 07 30 22       23.3
2014 07 30 23       16.6
2014 07 31 00       15.6
2014 07 31 01       16.4
2014 07 31 02       13.2
2014 07 31 03       11.9
2014 07 31 04        7.8
2014 07 31 05        7.8
2014 07 31 06       11.2
2014 07 31 07       16.5
2014 07 31 08       21.4
2014 07 31 09    -9999.0
2014 07 31 10    -9999.0
2014 07 31 11       10.5
2014 07 31 12        8.3
2014 07 31 13        8.3
2014 07 31 14        9.6
2014 07 31 15        7.6
2014 07 31 16        6.1
2014 07 31 17        9.4
2014 07 31 18        9.7
2014 07 31 19       12.4
2014 07 31 20       17.0
2014 07 31 21       22.3
2014 07 31 22       22.2
2014 07 31 23       29.2
2014 08 01 00       25.3
2014 08 01 01       23.7
2014 08 01 02       27.0
2014 08 01 03       31.4
2014 08 01 04       26.0
2014 08 01 05       22.4
2014 08 01 06       21.8
2014 08 01 07       28.2
2014 08 01 08       29.8
2014 08 01 09       36.4
2014 08 01 10       25.0
2014 08 01 11       20.1
2014 08 01 12       10.7
2014 08 01 13        6.2
2014 08 01 14        4.6
2014 08 01 15        3.8
2014 08 01 16        5.3
2014 08 01 17       15.2
2014 08 01 18       11.5
2014 08 01 19       10.0
2014 08 01 20       16.2
2014 08 01 21       20.3
2014 08 01 22       22.4
2014 08 01 23       23.0
2014 08 02 00       20.4
2014 08 02 01       20.2
2014 08 02 02       14.6
2014 08 02 03        8.1
2014 08 02 04       13.4
2014 08 02 05       10.3
2014 08 02 06        8.6
2014 08 02 07       10.4
2014 08 02 08       10.6
2014 08 02 09        7.7
2014 08 02 10        7.8
2014 08 02 11        8.0
2014 08 02 12        8.2
2014 08 02 13        6.3
2014 08 02 14        4.9
2014 08 02 15        3.7
2014 08 02 16        5.5
2014 08 02 17        3.5
2014 08 02 18        3.9
2014 08 02 19        5.4
2014 08 02 20        8.4
2014 08 02 21       17.0
2014 08 02 22       28.8
2014 08 02 23       26.9
2014 08 03 00       17.0
2014 08 03 01       11.1
2014 08 03 02        7.3
2014 08 03 03        5.7
2014 08 03 04        7.0
2014 08 03 05        6.5
2014 08 03 06        6.6
2014 08 03 07        6.7
2014 08 03 08        7.0
2014 08 03 09        9.3
2014 08 03 10        8.0
2014 08 03 11        8.1
2014 08 03 12        4.1
2014 08 03 13        3.3
2014 08 03 14        3.8
2014 08 03 15        3.4
2014 08 03 16        5.6
2014 08 03 17        5.6
2014 08 03 18        5.8
2014 08 03 19        5.6
2014 08 03 20        8.3
2014 08 03 21       10.9
2014 08 03 22       13.2
2014 08 03 23       10.3
2014 08 04 00        8.8
2014 08 04 01        8.8
2014 08 04 02        6.7
2014 08 04 03        5.8
2014 08 04 04        5.6
2014 08 04 05        6.9
2014 08 04 06        9.8
2014 08 04 07       14.3
2014 08 04 08       21.0
2014 08 04 09       22.3
2014 08 04 10       16.6
2014 08 04 11       12.2
2014 08 04 12       12.2
2014 08 04 13        9.4
2014 08 04 14        7.8
2014 08 04 15        5.8
2014 08 04 16        4.3
2014 08 04 17        4.9
2014 08 04 18        6.0
2014 08 04 19        8.2
2014 08 04 20       16.9
2014 08 04 21       24.5
2014 08 04 22       29.1
2014 08 04 23       19.9
2014 08 05 00        8.9
2014 08 05 01        6.8
2014 08 05 02        6.3
2014 08 05 03       14.2
2014 08 05 04       16.1
2014 08 05 05       10.7
2014 08 05 06       10.0
2014 08 05 07       21.5
2014 08 05 08       23.2
2014 08 05 09       16.1
2014 08 05 10        9.7
2014 08 05 11       14.3
2014 08 05 12       10.4
2014 08 05 13        9.7
2014 08 05 14        8.4
2014 08 05 15        3.0
2014 08 05 16        2.7
2014 08 05 17        2.8
2014 08 05 18        3.7
2014 08 05 19        6.8
2014 08 05 20       12.7
2014 08 05 21       18.2
2014 08 05 22       24.3
2014 08 05 23       19.5
2014 08 06 00       19.0
2014 08 06 01       14.3
2014 08 06 02       10.0
2014 08 06 03        9.5
2014 08 06 04       13.6
2014 08 06 05       14.8
2014 08 06 06       12.3
2014 08 06 07       12.9
2014 08 06 08       19.8
2014 08 06 09       15.1
2014 08 06 10        9.8
2014 08 06 11       13.7
2014 08 06 12       10.0
2014 08 06 13        8.4
2014 08 06 14        5.9
2014 08 06 15        4.2
2014 08 06 16        5.0
2014 08 06 17        4.5
2014 08 06 18        6.0
2014 08 06 19       14.6
2014 08 06 20       25.2
2014 08 06 21       45.1
2014 08 06 22       47.0
2014 08 06 23       19.8
2014 08 07 00       11.8
2014 08 07 01       10.4
2014 08 07 02       10.8
2014 08 07 03        7.2
2014 08 07 04        6.2
2014 08 07 05        7.7
2014 08 07 06       12.7
2014 08 07 07       13.0
2014 08 07 08       32.2
2014 08 07 09       22.6
2014 08 07 10       14.0
2014 08 07 11       13.2
2014 08 07 12        9.0
2014 08 07 13        8.3
2014 08 07 14        5.4
2014 08 07 15        3.2
2014 08 07 16        3.7
2014 08 07 17        4.2
2014 08 07 18        5.3
2014 08 07 19        7.1
2014 08 07 20        9.7
2014 08 07 21       11.5
2014 08 07 22       14.6
2014 08 07 23       10.3
2014 08 08 00        9.4
2014 08 08 01       14.3
2014 08 08 02        8.9
2014 08 08 03        8.2
2014 08 08 04       18.9
2014 08 08 05       32.8
2014 08 08 06       26.7
2014 08 08 07       23.1
2014 08 08 08       40.8
2014 08 08 09       33.3
2014 08 08 10       21.2
2014 08 08 11       16.5
2014 08 08 12       11.3
2014 08 08 13        6.2
2014 08 08 14        5.3
2014 08 08 15        4.9
2014 08 08 16        4.0
2014 08 08 17        4.2
2014 08 08 18        5.6
2014 08 08 19       11.7
2014 08 08 20       17.6
2014 08 08 21       15.3
2014 08 08 22       15.3
2014 08 08 23       19.1
2014 08 09 00       20.6
2014 08 09 01       15.1
2014 08 09 02       15.2
2014 08 09 03        9.9
2014 08 09 04        5.9
2014 08 09 05        6.5
2014 08 09 06        9.2
2014 08 09 07       11.7
2014 08 09 08        8.1
2014 08 09 09        4.7
2014 08 09 10        7.3
2014 08 09 11        8.6
2014 08 09 12        5.9
2014 08 09 13        4.4
2014 08 09 14        3.4
2014 08 09 15        3.2
2014 08 09 16        3.5
2014 08 09 17        3.6
2014 08 09 18        3.7
2014 08 09 19        5.1
2014 08 09 20       14.3
2014 08 09 21       16.6
2014 08 09 22       19.8
2014 08 09 23       18.5
2014 08 10 00       20.5
2014 08 10 01       15.7
2014 08 10 02       10.7
2014 08 10 03        7.1
2014 08 10 04        7.0
2014 08 10 05       17.1
2014 08 10 06       13.8
2014 08 10 07        8.2
2014 08 10 08        6.3
2014 08 10 09        5.3
2014 08 10 10        3.5
2014 08 10 11        5.6
2014 08 10 12        4.6
2014 08 10 13        3.5
2014 08 10 14        2.4
2014 08 10 15        2.2
2014 08 10 16        2.3
2014 08 10 17        2.2
2014 08 10 18        2.6
2014 08 10 19        7.2
2014 08 10 20       11.7
2014 08 10 21       12.9
2014 08 10 22       12.1
2014 08 10 23       10.9
2014 08 11 00       12.0
2014 08 11 01       10.1
2014 08 11 02        7.9
2014 08 11 03        6.1
2014 08 11 04        5.6
2014 08 11 05        4.6
2014 08 11 06        7.5
2014 08 11 07       19.4
2014 08 11 08       16.4
2014 08 11 09       21.7
2014 08 11 10       14.6
2014 08 11 11        9.2
2014 08 11 12        7.0
2014 08 11 13        7.7
2014 08 11 14        6.1
2014 08 11 15        5.0
2014 08 11 16        4.6
2014 08 11 17        4.6
2014 08 11 18        4.5
2014 08 11 19        7.3
2014 08 11 20       10.7
2014 08 11 21       15.1
2014 08 11 22       16.4
2014 08 11 23       13.2
2014 08 12 00        7.4
2014 08 12 01        4.6
2014 08 12 02        4.5
2014 08 12 03        5.2
2014 08 12 04        4.8
2014 08 12 05        6.6
2014 08 12 06       10.7
2014 08 12 07       16.8
2014 08 12 08       14.1
2014 08 12 09        7.7
2014 08 12 10        3.1
2014 08 12 11        4.0
2014 08 12 12        4.4
2014 08 12 13        3.5
2014 08 12 14        2.8
2014 08 12 15        2.3
2014 08 12 16        2.0
2014 08 12 17        2.8
2014 08 12 18        3.7
2014 08 12 19        4.5
2014 08 12 20        7.2
2014 08 12 21        6.4
2014 08 12 22        4.5
2014 08 12 23        5.9
2014 08 13 00        2.9
2014 08 13 01        3.9
2014 08 13 02        4.0
2014 08 13 03        4.4
2014 08 13 04        4.0
2014 08 13 05        6.1
2014 08 13 06        8.0
2014 08 13 07       16.7
2014 08 13 08       24.6
2014 08 13 09       19.8
2014 08 13 10       15.2
2014 08 13 11       11.9
2014 08 13 12       15.7
2014 08 13 13       18.0
2014 08 13 14       20.0
2014 08 13 15       19.0
2014 08 13 16       11.8
2014 08 13 17        9.8
2014 08 13 18        5.2
2014 08 13 19        3.4
2014 08 13 20       10.2
2014 08 13 21       10.9
2014 08 13 22       16.1
2014 08 13 23       14.3
2014 08 14 00        7.0
2014 08 14 01        4.8
2014 08 14 02        6.2
2014 08 14 03        8.4
2014 08 14 04        8.2
2014 08 14 05       13.2
2014 08 14 06       12.5
2014 08 14 07       24.7
2014 08 14 08       25.3
2014 08 14 09       23.3
2014 08 14 10       19.9
2014 08 14 11        7.3
2014 08 14 12        4.8
2014 08 14 13        6.8
2014 08 14 14        5.6
2014 08 14 15        4.8
2014 08 14 16       13.5
2014 08 14 17        9.6
2014 08 14 18        8.0
2014 08 14 19        9.1
2014 08 14 20       11.9
2014 08 14 21       12.8
2014 08 14 22       11.3
2014 08 14 23       15.2
2014 08 15 00       12.8
2014 08 15 01       12.2
2014 08 15 02        9.8
2014 08 15 03        8.3
2014 08 15 04        7.9
2014 08 15 05        6.3
2014 08 15 06        6.3
2014 08 15 07        7.8
2014 08 15 08        7.6
2014 08 15 09        6.8
2014 08 15 10        9.2
2014 08 15 11        4.4
2014 08 15 12        2.0
2014 08 15 13        2.1
2014 08 15 14        2.3
2014 08 15 15        2.9
2014 08 15 16        3.0
2014 08 15 17        3.9
2014 08 15 18        5.1
2014 08 15 19        6.2
2014 08 15 20        5.9
2014 08 15 21        9.9
2014 08 15 22       15.8
2014 08 15 23       19.3
2014 08 16 00       10.8
2014 08 16 01        7.9
2014 08 16 02        4.6
2014 08 16 03        4.9
2014 08 16 04        6.2
2014 08 16 05        5.2
2014 08 16 06        6.0
2014 08 16 07        9.7
2014 08 16 08       10.5
2014 08 16 09        8.3
2014 08 16 10        8.8
2014 08 16 11        5.5
2014 08 16 12        4.4
2014 08 16 13        3.4
2014 08 16 14        3.1
2014 08 16 15        2.4
2014 08 16 16        2.7
2014 08 16 17        4.2
2014 08 16 18        3.0
2014 08 16 19        3.4
2014 08 16 20        5.7
2014 08 16 21       10.3
2014 08 16 22       14.7
2014 08 16 23       11.0
2014 08 17 00       10.1
2014 08 17 01        8.1
2014 08 17 02        6.8
2014 08 17 03        5.3
2014 08 17 04        5.0
2014 08 17 05       11.4
2014 08 17 06        9.7
2014 08 17 07        9.2
2014 08 17 08        9.4
2014 08 17 09        5.2
2014 08 17 10        2.9
2014 08 17 11        2.2
2014 08 17 12        1.5
2014 08 17 13        2.0
2014 08 17 14        1.5
2014 08 17 15        1.7
2014 08 17 16        1.9
2014 08 17 17        1.7
2014 08 17 18        2.2
2014 08 17 19        4.1
2014 08 17 20        9.6
